full_ph,ph1_product_type,ph2_product_area,ph3_article_group,ph4_product_profit_centre,ph5_article_sub_group,prod_hier_text_de,prod_hier_text_en,profit_centre,reference_material_no,profit_centre_text_de,profit_centre_text_en,reference_prod_hierarchy,reporting_prod_category,reference_prod_hier_text_de,reference_prod_hier_text_en,reporting_prod_grp1,reporting_prod_grp1_text_de,reporting_prod_grp1_text_en,reporting_prod_grp2,reporting_prod_grp2_text_de,reporting_prod_grp2_text_en,reporting_prod_grp3,reporting_prod_grp3_text_de,reporting_prod_grp3_text_en,reporting_prod_grp4,reporting_prod_grp4_text_de,reporting_prod_grp4_text_en
103081651220,10,30,81,651,220,LMD: Fremdprodukt 4,LMD: Third-party product 4,651,50520020,LMD: Fremdprodukt 4                     ,LMD: Third-party product 4              ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
103081651230,10,30,81,651,230,LMD: Fremdprodukt 5,LMD: Third-party product 5,651,50520021,LMD: Fremdprodukt 5                     ,LMD: Third-party product 5              ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
103081651240,10,30,81,651,240,LMD: Fremprodukt 6,LMD: Third-party product 6,651,50520022,LMD: Fremprodukt 6                      ,LMD: Third-party product 6              ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
103081651250,10,30,81,651,250,LMD: Fremdprodukt 7,LMD: Third-party product 7,651,50520023,LMD: Fremdprodukt 7                     ,LMD: Third-party product 7              ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
103081651260,10,30,81,651,260,LMD: Sonstige Fremdprodukte,LMD: Other Third-party products,651,50520024,LMD: Sonstige Fremdprodukte             ,LMD: Other Third-party products         ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
103081651270,10,30,81,651,270,Sonstige Fremdprodukte,Other Third-party products,651,50520025,Sonstige Fremdprodukte                  ,Other Third-party products              ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
15,15,,,,,Zubehör und Verbrauchsgüter,Accessories and Consumables,940,50517570,Zubehör und Verbrauchsgüter             ,Accessories and Consumables             ,10                  ,020,A&C Haushalt,A&C Domestic,111,BU Wäschepflege,BU Laundry,241,Wäschepflege A&C,Laundry A&C,352,Wäschepflege Verbrauchsgüter,Laundry Cons.,442,Verbrauchsgüter,Consumables
1510,15,10,,,,Zubehör/Verbrauchsg. Haushalt,Accessories/Consumables domestic,940,50517571,Zubehör/Verbrauchsg. Haushalt           ,Accessories/Consumables domestic        ,1010                ,020,A&C Haushalt,A&C Domestic,111,BU Wäschepflege,BU Laundry,241,Wäschepflege A&C,Laundry A&C,352,Wäschepflege Verbrauchsgüter,Laundry Cons.,442,Verbrauchsgüter,Consumables
151010,15,10,10,,,Zubehör/Verbrauchsgüter (A&C),Accessories/Consumables (A&C),940,50517572,Zubehör/Verbrauchsgüter (A&C)           ,Accessories/Consumables (A&C)           ,1010                ,020,A&C Haushalt,A&C Domestic,111,BU Wäschepflege,BU Laundry,241,Wäschepflege A&C,Laundry A&C,351,Wäschepflege Zubehör,Laundry Acc.,441,Zubehör,Accessories
151010710,15,10,10,710,,A&C Wäschepflege,A&C Laundry care,710,50519364,A&C Wäschepflege                        ,A&C Laundry care                        ,1010                ,020,A&C Haushalt,A&C Domestic,111,BU Wäschepflege,BU Laundry,241,Wäschepflege A&C,Laundry A&C,352,Wäschepflege Verbrauchsgüter,Laundry Cons.,442,Verbrauchsgüter,Consumables
151010710010,15,10,10,710,010,Zubehör Wäschepflege,Accessories Laundy care,710,50519365,Zubehör Wäschepflege                    ,Accessories Laundy care                 ,1010                ,020,A&C Haushalt,A&C Domestic,111,BU Wäschepflege,BU Laundry,241,Wäschepflege A&C,Laundry A&C,351,Wäschepflege Zubehör,Laundry Acc.,441,Zubehör,Accessories
151010710020,15,10,10,710,020,Verbrauchsgüter Wäschepflege,Consumables Laundy care,710,50519366,Verbrauchsgüter Wäschepflege            ,Consumables Laundy care                 ,1010                ,020,A&C Haushalt,A&C Domestic,111,BU Wäschepflege,BU Laundry,241,Wäschepflege A&C,Laundry A&C,352,Wäschepflege Verbrauchsgüter,Laundry Cons.,442,Verbrauchsgüter,Consumables
151010711,15,10,10,711,,A&C Geschirrspüler,A&C Dishwashers,711,50519367,A&C Geschirrspüler                      ,A&C Dishwashers                         ,101021              ,020,A&C Haushalt,A&C Domestic,112,BU Geschirrspülen,BU Dishwashing,242,Geschirrspülen A&C,Dishwashing A&C,354,Geschirrspülen Verbrauchsgüter,Dishwashing Cons.,442,Verbrauchsgüter,Consumables
151010711010,15,10,10,711,010,Zubehör Geschirrspüler,Accessories Dishwashers,711,50519368,Zubehör Geschirrspüler                  ,Accessories Dishwashers                 ,101021              ,020,A&C Haushalt,A&C Domestic,112,BU Geschirrspülen,BU Dishwashing,242,Geschirrspülen A&C,Dishwashing A&C,353,Geschirrspülen Zubehör,Dishwashing Acc.,441,Zubehör,Accessories
151010711020,15,10,10,711,020,Verbrauchsgüter Geschirrspüler,Consumables Dishwashers,711,50519369,Verbrauchsgüter Geschirrspüler          ,Consumables Dishwashers                 ,101021              ,020,A&C Haushalt,A&C Domestic,112,BU Geschirrspülen,BU Dishwashing,242,Geschirrspülen A&C,Dishwashing A&C,354,Geschirrspülen Verbrauchsgüter,Dishwashing Cons.,442,Verbrauchsgüter,Consumables
151010712,15,10,10,712,,A&C Kochen/Backen,A&C Cooking,712,50519370,A&C Kochen/Backen                       ,A&C Cooking                             ,1010                ,020,A&C Haushalt,A&C Domestic,113,BU Kochen,BU Cooking,243,Kochen A&C,Cooking A&C,356,Kochen Verbrauchsgüter,Cooking Cons.,442,Verbrauchsgüter,Consumables
151010712010,15,10,10,712,010,Zubehör Kochen/Backen,Accessories Cooking,712,50519371,Zubehör Kochen/Backen                   ,Accessories Cooking                     ,1010                ,020,A&C Haushalt,A&C Domestic,113,BU Kochen,BU Cooking,243,Kochen A&C,Cooking A&C,355,Kochen Zubehör,Cooking Acc.,441,Zubehör,Accessories
151010712020,15,10,10,712,020,Verbrauchsgüter Kochen/Backen,Consumables Cooking,712,50519372,Verbrauchsgüter Kochen/Backen           ,Consumables Cooking                     ,1010                ,020,A&C Haushalt,A&C Domestic,113,BU Kochen,BU Cooking,243,Kochen A&C,Cooking A&C,356,Kochen Verbrauchsgüter,Cooking Cons.,442,Verbrauchsgüter,Consumables
151010713,15,10,10,713,,A&C Kaffee,A&C Coffee,713,50519373,A&C Kaffee                              ,A&C Coffee                              ,1010                ,020,A&C Haushalt,A&C Domestic,115,BU SDA,BU SDA,245,SDA A&C,SDA A&C,348,Kaffeevollautomaten,SDA Coffee,442,Verbrauchsgüter,Consumables
151010713010,15,10,10,713,010,Zubehör Kaffee,Accessories Coffee,713,50519374,Zubehör Kaffee                          ,Accessories Coffee                      ,1010                ,020,A&C Haushalt,A&C Domestic,115,BU SDA,BU SDA,245,SDA A&C,SDA A&C,348,Kaffeevollautomaten,SDA Coffee,441,Zubehör,Accessories
151010713020,15,10,10,713,020,Verbrauchsgüter Kaffee,Consumables Coffee,713,50519375,Verbrauchsgüter Kaffee                  ,Consumables Coffee                      ,1010                ,020,A&C Haushalt,A&C Domestic,115,BU SDA,BU SDA,245,SDA A&C,SDA A&C,348,Kaffeevollautomaten,SDA Coffee,442,Verbrauchsgüter,Consumables
151010714,15,10,10,714,,A&C Bodenpflege,A&C Floor care,714,50519376,A&C Bodenpflege                         ,A&C Floor care                          ,101041              ,020,A&C Haushalt,A&C Domestic,115,BU SDA,BU SDA,245,SDA A&C,SDA A&C,349,Staubsaugen,SDA Vacs,442,Verbrauchsgüter,Consumables
151010714010,15,10,10,714,010,Zubehör Bodenpflege,Accessories Floor care,714,50519377,Zubehör Bodenpflege                     ,Accessories Floor care                  ,101041              ,020,A&C Haushalt,A&C Domestic,115,BU SDA,BU SDA,245,SDA A&C,SDA A&C,349,Staubsaugen,SDA Vacs,441,Zubehör,Accessories
151010714020,15,10,10,714,020,Verbrauchsgüter Bodenpflege,Consumables Floor care,714,50519378,Verbrauchsgüter Bodenpflege             ,Consumables Floor care                  ,101041              ,020,A&C Haushalt,A&C Domestic,115,BU SDA,BU SDA,245,SDA A&C,SDA A&C,349,Staubsaugen,SDA Vacs,442,Verbrauchsgüter,Consumables
151010716,15,10,10,716,,A&C Kühlen & Gefriere,A&C Refrigeration,716,50519716,A&C Kühlen & Gefriere                   ,A&C Refrigeration                       ,101036              ,020,A&C Haushalt,A&C Domestic,114,BU Kühlen,BU Refrigeration,244,Kühlen A&C,Refrigeration A&C,358,Kühlen Verbrauchsgüter,Refrigeration Cons.,442,Verbrauchsgüter,Consumables
151010716010,15,10,10,716,010,Zubehör Kühlen & Gefrieren,Accessories Refrigeration,716,50519717,Zubehör Kühlen & Gefrieren              ,Accessories Refrigeration               ,101036              ,020,A&C Haushalt,A&C Domestic,114,BU Kühlen,BU Refrigeration,244,Kühlen A&C,Refrigeration A&C,357,Kühlen Zubehör,Refrigeration Acc.,441,Zubehör,Accessories
151010716020,15,10,10,716,020,Verbrauchsgüter Kühlen & Gefrieren,Consumables Refrigeration,716,50519718,Verbrauchsgüter Kühlen & Gefrieren      ,Consumables Refrigeration               ,101036              ,020,A&C Haushalt,A&C Domestic,114,BU Kühlen,BU Refrigeration,244,Kühlen A&C,Refrigeration A&C,358,Kühlen Verbrauchsgüter,Refrigeration Cons.,442,Verbrauchsgüter,Consumables
151010721,15,10,10,721,,A&C New Growth Factory,A&C New Growth Factory,721,50519719,A&C New Growth Factory                  ,A&C New Growth Factory                  ,1010                ,020,A&C Haushalt,A&C Domestic,117,BU NGF,BU NGF,247,NGF A&C,NGF A&C,362,New Growth Verbrauchsgüter,New Growth Cons.,442,Verbrauchsgüter,Consumables
151010721010,15,10,10,721,010,Zubehör New Growth Factory,Accessories Growth Factory,721,50519720,Zubehör New Growth Factory              ,Accessories Growth Factory              ,1010                ,020,A&C Haushalt,A&C Domestic,117,BU NGF,BU NGF,247,NGF A&C,NGF A&C,361,New Growth Zubehör,New Growth Acc.,441,Zubehör,Accessories
151010721011,15,10,10,721,011,Zubehör Vertical Farming,Accessories Vertical Farming,721,50520368,Zubehör Vertical Farming,Accessories Vertical Farming,101031,020,A&C Haushalt,A&C Domestic,117,BU NGF,BU NGF,247,NGF A&C,NGF A&C,375,Vertical Farming Zubehör,Vertical Farming Acc.,441,Zubehör,Accessories
151010721020,15,10,10,721,020,Verbrauchsgüter New Growth Factory,Consumables Growth Factory,721,50519721,Verbrauchsgüter New Growth Factory      ,Consumables Growth Factory              ,1010                ,020,A&C Haushalt,A&C Domestic,117,BU NGF,BU NGF,247,NGF A&C,NGF A&C,362,New Growth Verbrauchsgüter,New Growth Cons.,442,Verbrauchsgüter,Consumables
151010721021,15,10,10,721,021,Verbrauchsgüter Vertical Farming,Consumables Vertical Farming,721,50520369,Verbrauchsgüter Vertical Farming,Consumables Vertical Farming,101031,020,A&C Haushalt,A&C Domestic,117,BU NGF,BU NGF,247,NGF A&C,NGF A&C,376,Vertical Farming Verbrauchsgüter,Vertical Farming Cons.,442,Verbrauchsgüter,Consumables
1530,15,30,,,,Verbrauchsgüter Professional,Consumables Professional,940,50519722,Verbrauchsgüter Professional            ,Consumables Professional                ,1030                ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
153030,15,30,30,,,Verbrauchsgüter Professional,Consumables Professional,940,50519723,Verbrauchsgüter Professional            ,Consumables Professional                ,1030                ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
153030750,15,30,30,750,,Verbrauchsg. gew. Wäschepflege,Consumables Comm. Laundry,750,50519571,Verbrauchsg. gew. Wäschepflege          ,Consumables Comm. Laundry               ,1030                ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
153030750020,15,30,30,750,020,Verbrauchsg. gew. Wäschepflege,Consumables Comm. Laundry,750,50519386,Verbrauchsg. gew. Wäschepflege          ,Consumables Comm. Laundry               ,1030                ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
153030751,15,30,30,751,,Verbrauchsg. gew. Spülsysteme,Consumables Comm. Dishwashing,751,50519572,Verbrauchsg. gew. Spülsysteme           ,Consumables Comm. Dishwashing           ,1030                ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
153030751020,15,30,30,751,020,Verbrauchsg. gew. Spülsysteme,Consumables Comm. Dishwashing,751,50519387,Verbrauchsg. gew. Spülsysteme           ,Consumables Comm. Dishwashing           ,1030                ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,471,Prof. HCS Sonstige,Prof. HCS Other
153030752,15,30,30,752,,Verbrauchsg. Medizintechnik,Consumables Medical Technology,752,50519593,Verbrauchsg. Medizintechnik             ,Consumables Medical Technology          ,1030                ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,472,Prof. LMD Sonstige,Prof. LMD Other
153030752020,15,30,30,752,020,Verbrauchsg. Medizintechnik,Consumables Medical Technology,752,50519388,Verbrauchsg. Medizintechnik             ,Consumables Medical Technology          ,1030                ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,472,Prof. LMD Sonstige,Prof. LMD Other
153030753,15,30,30,753,,Verbrauchsg. Labortechnik,Consumables Laboratory Technology,753,50519594,Verbrauchsg. Labortechnik               ,Consumables Laboratory Technology       ,1030                ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,472,Prof. LMD Sonstige,Prof. LMD Other
153030753020,15,30,30,753,020,Verbrauchsg. Labortechnik,Consumables Laboratory Technology,753,50519389,Verbrauchsg. Labortechnik               ,Consumables Laboratory Technology       ,1030                ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,472,Prof. LMD Sonstige,Prof. LMD Other
153030754,15,30,30,754,,Verbrauchsg. Dental,Consumables Dental,754,50519595,Verbrauchsg. Dental                     ,Consumables Dental                      ,1030                ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,472,Prof. LMD Sonstige,Prof. LMD Other
153030754020,15,30,30,754,020,Verbrauchsg. Dental,Consumables Dental,754,50519390,Verbrauchsg. Dental                     ,Consumables Dental                      ,1030                ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,472,Prof. LMD Sonstige,Prof. LMD Other
30,30,,,,,Ersatzteile,Spare parts,940,50517594,Ersatzteile                             ,Spare parts                             ,10                  ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
3010,30,10,,,,Ersatzteile Haushalt,Spare parts domestic,940,50517595,Ersatzteile Haushalt                    ,Spare parts domestic                    ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010,30,10,10,,,Ersatzteile Haushalt,Spare parts ‐ Domestic,940,50517596,Ersatzteile Haushalt                    ,Spare parts ‐ Domestic                  ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910,30,10,10,910,,Ersatzteile (Haushalt),Spare parts ‐ Domestic,910,50517597,Ersatzteile (Haushalt)                  ,Spare parts ‐ Domestic                  ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910110,30,10,10,910,110,Waschmaschinen,Washing machines,910,50517598,Waschmaschinen                          ,Washing machines                        ,101011              ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910111,30,10,10,910,111,Self Service Waschmaschinen,Self service washing machines,910,50517599,Self Service Waschmaschinen             ,Self service washing machines           ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910120,30,10,10,910,120,Wäschetrockner,Tumble dryers,910,50517600,Wäschetrockner                          ,Tumble dryers                           ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910121,30,10,10,910,121,Self Service Wäschetrockner,Self service tumble dryers,910,50517601,Self Service Wäschetrockner             ,Self service tumble dryers              ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910130,30,10,10,910,130,Bügelgeräte,Rotary ironers,910,50517602,Bügelgeräte                             ,Rotary ironers                          ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910131,30,10,10,910,131,Self Service Bügelgeräte,Self service rotary ironers,910,50517603,Self Service Bügelgeräte                ,Self service rotary ironers             ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910200,30,10,10,910,200,Dialoggarer,Dialog ovens,910,50518925,Dialoggarer                             ,Dialog ovens                            ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910201,30,10,10,910,201,Self Service Dialoggarer,Self service Dialog ovens,910,50518926,Self Service Dialoggarer                ,Self service Dialog ovens               ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910210,30,10,10,910,210,Geschirrspüler,Dishwashers,910,50517604,Geschirrspüler                          ,Dishwashers                             ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910211,30,10,10,910,211,Self Service Geschirrspüler,Self service dishwashers,910,50517605,Self Service Geschirrspüler             ,Self service dishwashers                ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910220,30,10,10,910,220,Herde/Backöfen,Ovens/wall ovens,910,50517606,Herde/Backöfen                          ,Ovens/wall ovens                        ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910221,30,10,10,910,221,Self Service Herde / Backöfen,Self service ovens/wall ovens,910,50517607,Self Service Herde / Backöfen           ,Self service ovens/wall ovens           ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910230,30,10,10,910,230,Dampfgarer,Steam cookers,910,50517608,Dampfgarer                              ,Steam cookers                           ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910231,30,10,10,910,231,Self Service Dampfgarer,Self service steam cookers,910,50517609,Self Service Dampfgarer                 ,Self service steam cookers              ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910240,30,10,10,910,240,Mikrowellengeräte,Microwave ovens,910,50517610,Mikrowellengeräte                       ,Microwave ovens                         ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910241,30,10,10,910,241,Self Service Mikrowellengeräte,Self service microwave ovens,910,50517611,Self Service Mikrowellengeräte          ,Self service microwave ovens            ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910260,30,10,10,910,260,Kochmulden/Kochfelder/Schaltkästen,Hobs/Control units,910,50517612,Kochmulden/Kochfelder/Schaltkästen      ,Hobs/Control units                      ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910261,30,10,10,910,261,Self Service Kochm./Kochf./Schaltkästen,Self service hobs/control units,910,50517613,Self Service Kochm./Kochf./Schaltkästen ,Self service hobs/control units         ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910270,30,10,10,910,270,Combiset,Combiset,910,50517614,Combiset                                ,Combiset                                ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910271,30,10,10,910,271,Self Service Combiset,Self service Combiset,910,50517615,Self Service Combiset                   ,Self service Combiset                   ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910280,30,10,10,910,280,Dunstabzugshauben,Cooker hoods,910,50517616,Dunstabzugshauben                       ,Cooker hoods                            ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910281,30,10,10,910,281,Self Service Dunstabzugshauben,Self service cooker hoods,910,50517617,Self Service Dunstabzugshauben          ,Self service cooker hoods               ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910290,30,10,10,910,290,Wärme‐/Systemschubladen,Warming/system drawers,910,50517618,Wärme‐/Systemschubladen                 ,Warming/system drawers                  ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910291,30,10,10,910,291,Self Service Wärme‐/Systemschubladen,Self service warming/system drawers,910,50517619,Self Service Wärme‐/Systemschubladen    ,Self service warming/system drawers     ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910300,30,10,10,910,300,Getränkezubereitung,Beverage preparation,910,50517620,Getränkezubereitung                     ,Beverage preparation                    ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910301,30,10,10,910,301,Self Service Getränkezubereitung,Self service beverage preparation,910,50517621,Self Service Getränkezubereitung        ,Self service beverage preparation       ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910310,30,10,10,910,310,Vertical Farming,Vertical Farming,910,50520370,Vertical Farming,Vertical Farming,1010,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910311,30,10,10,910,311,Self Service Vertical Farming,Self Service Vertical Farming,910,50520371,Self Service Vertical Farming,Self Service Vertical Farming,1010,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910360,30,10,10,910,360,Kühlen/Gefrieren,Refrigeration,910,50517622,Kühlen/Gefrieren                        ,Refrigeration                           ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
301010910361,30,10,10,910,361,Self Service Kühlen/Gefrieren,Self service refrigeration,910,50517623,Self Service Kühlen/Gefrieren           ,Self service refrigeration              ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,366,Ersatzteile Haushalt,Spare parts Domestic,456,Ersatzteile,Spare parts
